name,fullName,parkCode,parkID,designation,description,latitude,longitude,city,stateCode,postalCode,activities
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Hiking
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Living History
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Reenactments
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Historic Weapons Demonstration
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,First Person Interpretation
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Junior Ranger Program
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Wildlife Watching
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Birdwatching
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Park Film
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Museum Exhibits
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Shopping
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Bookstore and Park Store
Cabrillo,Cabrillo National Monument,cabr,2DB09FB7-0408-44C9-8083-8F50039BD6DA,National Monument,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",32.6722503,-117.2415985,San Diego,CA,92106,Gift Shop and Souvenirs
California,California National Historic Trail,cali,B39C368F-CB27-49EC-B2A9-E6C1552430FB,National Historic Trail,"Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.",42.3999643979,-108.702415369,Santa Fe,NM,87505,Auto and ATV
California,California National Historic Trail,cali,B39C368F-CB27-49EC-B2A9-E6C1552430FB,National Historic Trail,"Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.",42.3999643979,-108.702415369,Santa Fe,NM,87505,Scenic Driving
California,California National Historic Trail,cali,B39C368F-CB27-49EC-B2A9-E6C1552430FB,National Historic Trail,"Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.",42.3999643979,-108.702415369,Santa Fe,NM,87505,Guided Tours
California,California National Historic Trail,cali,B39C368F-CB27-49EC-B2A9-E6C1552430FB,National Historic Trail,"Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.",42.3999643979,-108.702415369,Santa Fe,NM,87505,Self-Guided Tours - Auto
California,California National Historic Trail,cali,B39C368F-CB27-49EC-B2A9-E6C1552430FB,National Historic Trail,"Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.",42.3999643979,-108.702415369,Santa Fe,NM,87505,Hiking
California,California National Historic Trail,cali,B39C368F-CB27-49EC-B2A9-E6C1552430FB,National Historic Trail,"Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.",42.3999643979,-108.702415369,Santa Fe,NM,87505,Horse Trekking
California,California National Historic Trail,cali,B39C368F-CB27-49EC-B2A9-E6C1552430FB,National Historic Trail,"Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.",42.3999643979,-108.702415369,Santa Fe,NM,87505,Horseback Riding
California,California National Historic Trail,cali,B39C368F-CB27-49EC-B2A9-E6C1552430FB,National Historic Trail,"Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.",42.3999643979,-108.702415369,Santa Fe,NM,87505,Junior Ranger Program
California,California National Historic Trail,cali,B39C368F-CB27-49EC-B2A9-E6C1552430FB,National Historic Trail,"Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.",42.3999643979,-108.702415369,Santa Fe,NM,87505,Museum Exhibits
Camp Nelson,Camp Nelson National Monument,cane,2FB7A664-0F66-49A3-9460-194F4073BA3F,National Monument,The US Army established Camp Nelson as a fortified supply depot in April 1863. Over the next 3 years. the site evolved into a massive recruitment and training center for United States Colored Troops and a refugee camp for their families. It served as a shelter for civilians fleeing war and for enslaved people hoping to secure their freedom and aid in the destruction of slavery.,37.7970179913,-84.598168306,Nicholasville,KY,40356,Hiking
Camp Nelson,Camp Nelson National Monument,cane,2FB7A664-0F66-49A3-9460-194F4073BA3F,National Monument,The US Army established Camp Nelson as a fortified supply depot in April 1863. Over the next 3 years. the site evolved into a massive recruitment and training center for United States Colored Troops and a refugee camp for their families. It served as a shelter for civilians fleeing war and for enslaved people hoping to secure their freedom and aid in the destruction of slavery.,37.7970179913,-84.598168306,Nicholasville,KY,40356,Front-Country Hiking
Camp Nelson,Camp Nelson National Monument,cane,2FB7A664-0F66-49A3-9460-194F4073BA3F,National Monument,The US Army established Camp Nelson as a fortified supply depot in April 1863. Over the next 3 years. the site evolved into a massive recruitment and training center for United States Colored Troops and a refugee camp for their families. It served as a shelter for civilians fleeing war and for enslaved people hoping to secure their freedom and aid in the destruction of slavery.,37.7970179913,-84.598168306,Nicholasville,KY,40356,Junior Ranger Program
Camp Nelson,Camp Nelson National Monument,cane,2FB7A664-0F66-49A3-9460-194F4073BA3F,National Monument,The US Army established Camp Nelson as a fortified supply depot in April 1863. Over the next 3 years. the site evolved into a massive recruitment and training center for United States Colored Troops and a refugee camp for their families. It served as a shelter for civilians fleeing war and for enslaved people hoping to secure their freedom and aid in the destruction of slavery.,37.7970179913,-84.598168306,Nicholasville,KY,40356,Park Film
Camp Nelson,Camp Nelson National Monument,cane,2FB7A664-0F66-49A3-9460-194F4073BA3F,National Monument,The US Army established Camp Nelson as a fortified supply depot in April 1863. Over the next 3 years. the site evolved into a massive recruitment and training center for United States Colored Troops and a refugee camp for their families. It served as a shelter for civilians fleeing war and for enslaved people hoping to secure their freedom and aid in the destruction of slavery.,37.7970179913,-84.598168306,Nicholasville,KY,40356,Museum Exhibits
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Boating
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Camping
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Backcountry Camping
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Canoe or Kayak Camping
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Group Camping
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Fishing
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Guided Tours
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Hiking
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Horse Trekking
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Horseback Riding
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Paddling
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Junior Ranger Program
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Surfing
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Swimming
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Saltwater Swimming
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Wildlife Watching
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Birdwatching
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Park Film
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Museum Exhibits
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Shopping
Canaveral,Canaveral National Seashore,cana,FFD294C0-8027-42EC-B395-9C3BF2B80F49,National Seashore,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.",28.78637529,-80.75419576,New Smyrna Beach,FL,32169,Gift Shop and Souvenirs
Cane River Creole,Cane River Creole National Historical Park,cari,55ABA58B-B19E-4851-BDE1-1C0712B2BE2C,National Historical Park,"The Cane River region is home to a unique culture; the Creoles. Generations of the same families of workers, enslaved and tenant, and owners lived on these lands for over 200 years. The park tells their stories and preserves the cultural landscape of Oakland and Magnolia Plantations, two of the most intact Creole cotton plantations in the United States.",31.65408447,-93.00131977,Natchitoches Parish,LA,71457,Arts and Culture
Cane River Creole,Cane River Creole National Historical Park,cari,55ABA58B-B19E-4851-BDE1-1C0712B2BE2C,National Historical Park,"The Cane River region is home to a unique culture; the Creoles. Generations of the same families of workers, enslaved and tenant, and owners lived on these lands for over 200 years. The park tells their stories and preserves the cultural landscape of Oakland and Magnolia Plantations, two of the most intact Creole cotton plantations in the United States.",31.65408447,-93.00131977,Natchitoches Parish,LA,71457,Food
Cane River Creole,Cane River Creole National Historical Park,cari,55ABA58B-B19E-4851-BDE1-1C0712B2BE2C,National Historical Park,"The Cane River region is home to a unique culture; the Creoles. Generations of the same families of workers, enslaved and tenant, and owners lived on these lands for over 200 years. The park tells their stories and preserves the cultural landscape of Oakland and Magnolia Plantations, two of the most intact Creole cotton plantations in the United States.",31.65408447,-93.00131977,Natchitoches Parish,LA,71457,Picnicking
Cane River Creole,Cane River Creole National Historical Park,cari,55ABA58B-B19E-4851-BDE1-1C0712B2BE2C,National Historical Park,"The Cane River region is home to a unique culture; the Creoles. Generations of the same families of workers, enslaved and tenant, and owners lived on these lands for over 200 years. The park tells their stories and preserves the cultural landscape of Oakland and Magnolia Plantations, two of the most intact Creole cotton plantations in the United States.",31.65408447,-93.00131977,Natchitoches Parish,LA,71457,Guided Tours
Cane River Creole,Cane River Creole National Historical Park,cari,55ABA58B-B19E-4851-BDE1-1C0712B2BE2C,National Historical Park,"The Cane River region is home to a unique culture; the Creoles. Generations of the same families of workers, enslaved and tenant, and owners lived on these lands for over 200 years. The park tells their stories and preserves the cultural landscape of Oakland and Magnolia Plantations, two of the most intact Creole cotton plantations in the United States.",31.65408447,-93.00131977,Natchitoches Parish,LA,71457,Self-Guided Tours - Walking
Cane River Creole,Cane River Creole National Historical Park,cari,55ABA58B-B19E-4851-BDE1-1C0712B2BE2C,National Historical Park,"The Cane River region is home to a unique culture; the Creoles. Generations of the same families of workers, enslaved and tenant, and owners lived on these lands for over 200 years. The park tells their stories and preserves the cultural landscape of Oakland and Magnolia Plantations, two of the most intact Creole cotton plantations in the United States.",31.65408447,-93.00131977,Natchitoches Parish,LA,71457,Junior Ranger Program
Canyon de Chelly,Canyon de Chelly National Monument,cach,869BAD2B-C46F-4FEB-891B-EBA119B64B48,National Monument,"This canyon is home to Diné families who raise livestock, farmlands, and live here. People have lived in these canyons for nearly 5,000 years, which is longer than anyone has lived continuously on the Colorado Plateau. In this place called Tsegi, their homes and images tell us their stories. Today, the park and Navajo Nation work together to manage the rich cultural and natural resources.",36.14319567,-109.3388303,Chinle,AZ,86503,Auto and ATV
Canyon de Chelly,Canyon de Chelly National Monument,cach,869BAD2B-C46F-4FEB-891B-EBA119B64B48,National Monument,"This canyon is home to Diné families who raise livestock, farmlands, and live here. People have lived in these canyons for nearly 5,000 years, which is longer than anyone has lived continuously on the Colorado Plateau. In this place called Tsegi, their homes and images tell us their stories. Today, the park and Navajo Nation work together to manage the rich cultural and natural resources.",36.14319567,-109.3388303,Chinle,AZ,86503,Scenic Driving
Canyon de Chelly,Canyon de Chelly National Monument,cach,869BAD2B-C46F-4FEB-891B-EBA119B64B48,National Monument,"This canyon is home to Diné families who raise livestock, farmlands, and live here. People have lived in these canyons for nearly 5,000 years, which is longer than anyone has lived continuously on the Colorado Plateau. In this place called Tsegi, their homes and images tell us their stories. Today, the park and Navajo Nation work together to manage the rich cultural and natural resources.",36.14319567,-109.3388303,Chinle,AZ,86503,Camping
Canyon de Chelly,Canyon de Chelly National Monument,cach,869BAD2B-C46F-4FEB-891B-EBA119B64B48,National Monument,"This canyon is home to Diné families who raise livestock, farmlands, and live here. People have lived in these canyons for nearly 5,000 years, which is longer than anyone has lived continuously on the Colorado Plateau. In this place called Tsegi, their homes and images tell us their stories. Today, the park and Navajo Nation work together to manage the rich cultural and natural resources.",36.14319567,-109.3388303,Chinle,AZ,86503,Guided Tours
Canyon de Chelly,Canyon de Chelly National Monument,cach,869BAD2B-C46F-4FEB-891B-EBA119B64B48,National Monument,"This canyon is home to Diné families who raise livestock, farmlands, and live here. People have lived in these canyons for nearly 5,000 years, which is longer than anyone has lived continuously on the Colorado Plateau. In this place called Tsegi, their homes and images tell us their stories. Today, the park and Navajo Nation work together to manage the rich cultural and natural resources.",36.14319567,-109.3388303,Chinle,AZ,86503,Hiking
Canyon de Chelly,Canyon de Chelly National Monument,cach,869BAD2B-C46F-4FEB-891B-EBA119B64B48,National Monument,"This canyon is home to Diné families who raise livestock, farmlands, and live here. People have lived in these canyons for nearly 5,000 years, which is longer than anyone has lived continuously on the Colorado Plateau. In this place called Tsegi, their homes and images tell us their stories. Today, the park and Navajo Nation work together to manage the rich cultural and natural resources.",36.14319567,-109.3388303,Chinle,AZ,86503,Junior Ranger Program
Canyon de Chelly,Canyon de Chelly National Monument,cach,869BAD2B-C46F-4FEB-891B-EBA119B64B48,National Monument,"This canyon is home to Diné families who raise livestock, farmlands, and live here. People have lived in these canyons for nearly 5,000 years, which is longer than anyone has lived continuously on the Colorado Plateau. In this place called Tsegi, their homes and images tell us their stories. Today, the park and Navajo Nation work together to manage the rich cultural and natural resources.",36.14319567,-109.3388303,Chinle,AZ,86503,Shopping
Canyon de Chelly,Canyon de Chelly National Monument,cach,869BAD2B-C46F-4FEB-891B-EBA119B64B48,National Monument,"This canyon is home to Diné families who raise livestock, farmlands, and live here. People have lived in these canyons for nearly 5,000 years, which is longer than anyone has lived continuously on the Colorado Plateau. In this place called Tsegi, their homes and images tell us their stories. Today, the park and Navajo Nation work together to manage the rich cultural and natural resources.",36.14319567,-109.3388303,Chinle,AZ,86503,Bookstore and Park Store
Canyonlands,Canyonlands National Park,cany,319E07D8-E176-41F8-98A9-1E3F8099D0AB,National Park,"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: Island in the Sky, The Needles, The Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.",38.24555783,-109.8801624,Moab,UT,84532,Astronomy
Canyonlands,Canyonlands National Park,cany,319E07D8-E176-41F8-98A9-1E3F8099D0AB,National Park,"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: Island in the Sky, The Needles, The Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.",38.24555783,-109.8801624,Moab,UT,84532,Stargazing
Canyonlands,Canyonlands National Park,cany,319E07D8-E176-41F8-98A9-1E3F8099D0AB,National Park,"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: Island in the Sky, The Needles, The Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.",38.24555783,-109.8801624,Moab,UT,84532,Biking
Canyonlands,Canyonlands National Park,cany,319E07D8-E176-41F8-98A9-1E3F8099D0AB,National Park,"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: Island in the Sky, The Needles, The Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.",38.24555783,-109.8801624,Moab,UT,84532,Boating
Canyonlands,Canyonlands National Park,cany,319E07D8-E176-41F8-98A9-1E3F8099D0AB,National Park,"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: Island in the Sky, The Needles, The Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.",38.24555783,-109.8801624,Moab,UT,84532,Camping
Canyonlands,Canyonlands National Park,cany,319E07D8-E176-41F8-98A9-1E3F8099D0AB,National Park,"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: Island in the Sky, The Needles, The Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.",38.24555783,-109.8801624,Moab,UT,84532,Backcountry Camping
Canyonlands,Canyonlands National Park,cany,319E07D8-E176-41F8-98A9-1E3F8099D0AB,National Park,"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: Island in the Sky, The Needles, The Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.",38.24555783,-109.8801624,Moab,UT,84532,Car or Front Country Camping
